time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-24 00:00:00+00:00,,,1.0,1.0
2025-06-26 00:00:00+00:00,,,1.0,1.0
2025-06-27 00:00:00+00:00,2.0,2.0,8.0,1.0
2025-07-04 00:00:00+00:00,,,2.0,1.0
2025-07-06 00:00:00+00:00,1.0,1.0,,
